,IMG,Pti,Ptj,XPti,XPtj,XRefPti,XRefPtj,YPti,YPtj,YRefPti,YRefPtj,Distij,DistRefij
417,DSC00866_CLAHE_RGB.JPG,4,1,3561,2679,3560,2678,2353,1275,2354,1276,1392.8416995480857,1392.8416995480857
418,DSC00866_CLAHE_RGB.JPG,4,2,3561,696,3560,696,2353,1406,2354,1406,3017.4548878152264,3016.819517306264
419,DSC00866_CLAHE_RGB.JPG,4,3,3561,4676,3560,4675,2353,1753,2354,1753,1266.1852155194358,1266.6593859439877
420,DSC00867_CLAHE_RGB.JPG,0,1,959,2679,958,2678,1719,1275,1719,1276,1776.3828416194522,1776.1331594224573
421,DSC00867_CLAHE_RGB.JPG,0,2,959,696,958,696,1719,1405,1719,1406,409.59125967237145,408.1825571971443
422,DSC00867_CLAHE_RGB.JPG,0,3,959,4676,958,4675,1719,1753,1719,1753,3717.155498496128,3717.155498496128
423,DSC00867_CLAHE_RGB.JPG,0,4,959,3561,958,3560,1719,2353,1719,2354,2678.126210618163,2678.363119519084
424,DSC00867_CLAHE_RGB.JPG,1,0,2679,959,2678,958,1275,1719,1276,1719,1776.3828416194522,1776.1331594224573
425,DSC00867_CLAHE_RGB.JPG,1,2,2679,696,2678,696,1275,1405,1276,1406,1987.2566517689656,1986.2587948200505
426,DSC00867_CLAHE_RGB.JPG,1,3,2679,4676,2678,4675,1275,1753,1276,1753,2053.4100905566816,2053.1775373795613
427,DSC00867_CLAHE_RGB.JPG,1,4,2679,3561,2678,3560,1275,2353,1276,2354,1392.8416995480857,1392.8416995480857
428,DSC00867_CLAHE_RGB.JPG,2,0,696,959,696,958,1405,1719,1406,1719,409.59125967237145,408.1825571971443
429,DSC00867_CLAHE_RGB.JPG,2,1,696,2679,696,2678,1405,1275,1406,1276,1987.2566517689656,1986.2587948200505
430,DSC00867_CLAHE_RGB.JPG,2,3,696,4676,696,4675,1405,1753,1406,1753,3995.18510209477,3994.1019015543407
431,DSC00867_CLAHE_RGB.JPG,2,4,696,3561,696,3560,1405,2353,1406,2354,3017.76887783011,3016.819517306264
432,DSC00867_CLAHE_RGB.JPG,3,0,4676,959,4675,958,1753,1719,1753,1719,3717.155498496128,3717.155498496128
433,DSC00867_CLAHE_RGB.JPG,3,1,4676,2679,4675,2678,1753,1275,1753,1276,2053.4100905566816,2053.1775373795613
434,DSC00867_CLAHE_RGB.JPG,3,2,4676,696,4675,696,1753,1405,1753,1406,3995.18510209477,3994.1019015543407
435,DSC00867_CLAHE_RGB.JPG,3,4,4676,3561,4675,3560,1753,2353,1753,2354,1266.1852155194358,1266.6593859439877
436,DSC00867_CLAHE_RGB.JPG,4,0,3561,959,3560,958,2353,1719,2354,1719,2678.126210618163,2678.363119519084
437,DSC00867_CLAHE_RGB.JPG,4,1,3561,2679,3560,2678,2353,1275,2354,1276,1392.8416995480857,1392.8416995480857
438,DSC00867_CLAHE_RGB.JPG,4,2,3561,696,3560,696,2353,1405,2354,1406,3017.76887783011,3016.819517306264
439,DSC00867_CLAHE_RGB.JPG,4,3,3561,4676,3560,4675,2353,1753,2354,1753,1266.1852155194358,1266.6593859439877
440,DSC00868_CLAHE_RGB.JPG,0,1,959,2679,958,2678,1719,1275,1719,1276,1776.3828416194522,1776.1331594224573
441,DSC00868_CLAHE_RGB.JPG,0,2,959,696,958,696,1719,1406,1719,1406,408.8251459976502,408.1825571971443
442,DSC00868_CLAHE_RGB.JPG,0,3,959,4676,958,4675,1719,1753,1719,1753,3717.155498496128,3717.155498496128
443,DSC00868_CLAHE_RGB.JPG,0,4,959,3561,958,3560,1719,2353,1719,2354,2678.126210618163,2678.363119519084
444,DSC00868_CLAHE_RGB.JPG,1,0,2679,959,2678,958,1275,1719,1276,1719,1776.3828416194522,1776.1331594224573
445,DSC00868_CLAHE_RGB.JPG,1,2,2679,696,2678,696,1275,1406,1276,1406,1987.3223191017605,1986.2587948200505
446,DSC00868_CLAHE_RGB.JPG,1,3,2679,4676,2678,4675,1275,1753,1276,1753,2053.4100905566816,2053.1775373795613
447,DSC00868_CLAHE_RGB.JPG,1,4,2679,3561,2678,3560,1275,2353,1276,2354,1392.8416995480857,1392.8416995480857
448,DSC00868_CLAHE_RGB.JPG,2,0,696,959,696,958,1406,1719,1406,1719,408.8251459976502,408.1825571971443
449,DSC00868_CLAHE_RGB.JPG,2,1,696,2679,696,2678,1406,1275,1406,1276,1987.3223191017605,1986.2587948200505
450,DSC00868_CLAHE_RGB.JPG,2,3,696,4676,696,4675,1406,1753,1406,1753,3995.098121448333,3994.1019015543407
451,DSC00868_CLAHE_RGB.JPG,2,4,696,3561,696,3560,1406,2353,1406,2354,3017.4548878152264,3016.819517306264
452,DSC00868_CLAHE_RGB.JPG,3,0,4676,959,4675,958,1753,1719,1753,1719,3717.155498496128,3717.155498496128
453,DSC00868_CLAHE_RGB.JPG,3,1,4676,2679,4675,2678,1753,1275,1753,1276,2053.4100905566816,2053.1775373795613
454,DSC00868_CLAHE_RGB.JPG,3,2,4676,696,4675,696,1753,1406,1753,1406,3995.098121448333,3994.1019015543407
455,DSC00868_CLAHE_RGB.JPG,3,4,4676,3561,4675,3560,1753,2353,1753,2354,1266.1852155194358,1266.6593859439877
456,DSC00868_CLAHE_RGB.JPG,4,0,3561,959,3560,958,2353,1719,2354,1719,2678.126210618163,2678.363119519084
457,DSC00868_CLAHE_RGB.JPG,4,1,3561,2679,3560,2678,2353,1275,2354,1276,1392.8416995480857,1392.8416995480857
458,DSC00868_CLAHE_RGB.JPG,4,2,3561,696,3560,696,2353,1406,2354,1406,3017.4548878152264,3016.819517306264
459,DSC00868_CLAHE_RGB.JPG,4,3,3561,4676,3560,4675,2353,1753,2354,1753,1266.1852155194358,1266.6593859439877
460,DSC00869_CLAHE_RGB.JPG,0,1,1353,2217,958,2678,2275,2476,1719,1276,887.0721503913873,1776.1331594224573
461,DSC00869_CLAHE_RGB.JPG,0,2,1353,1344,958,696,2275,2297,1719,1406,23.769728648009426,408.1825571971443
462,DSC00869_CLAHE_RGB.JPG,0,3,1353,1072,958,4675,2275,503,1719,1753,1794.141856152963,3717.155498496128
463,DSC00869_CLAHE_RGB.JPG,0,4,1353,1404,958,3560,2275,2179,1719,2354,108.70602559196064,2678.363119519084
464,DSC00869_CLAHE_RGB.JPG,1,0,2217,1353,2678,958,2476,2275,1276,1719,887.0721503913873,1776.1331594224573
465,DSC00869_CLAHE_RGB.JPG,1,2,2217,1344,2678,696,2476,2297,1276,1406,891.1621625719979,1986.2587948200505
466,DSC00869_CLAHE_RGB.JPG,1,3,2217,1072,2678,4675,2476,503,1276,1753,2281.1738206458535,2053.1775373795613
467,DSC00869_CLAHE_RGB.JPG,1,4,2217,1404,2678,3560,2476,2179,1276,2354,865.5506917564101,1392.8416995480857
468,DSC00869_CLAHE_RGB.JPG,2,0,1344,1353,696,958,2297,2275,1406,1719,23.769728648009426,408.1825571971443
469,DSC00869_CLAHE_RGB.JPG,2,1,1344,2217,696,2678,2297,2476,1406,1276,891.1621625719979,1986.2587948200505
470,DSC00869_CLAHE_RGB.JPG,2,3,1344,1072,696,4675,2297,503,1406,1753,1814.5026866885594,3994.1019015543407
471,DSC00869_CLAHE_RGB.JPG,2,4,1344,1404,696,3560,2297,2179,1406,2354,132.3782459469833,3016.819517306264
472,DSC00869_CLAHE_RGB.JPG,3,0,1072,1353,4675,958,503,2275,1753,1719,1794.141856152963,3717.155498496128
473,DSC00869_CLAHE_RGB.JPG,3,1,1072,2217,4675,2678,503,2476,1753,1276,2281.1738206458535,2053.1775373795613
474,DSC00869_CLAHE_RGB.JPG,3,2,1072,1344,4675,696,503,2297,1753,1406,1814.5026866885594,3994.1019015543407
475,DSC00869_CLAHE_RGB.JPG,3,4,1072,1404,4675,3560,503,2179,1753,2354,1708.5666507338835,1266.6593859439877
476,DSC00869_CLAHE_RGB.JPG,4,0,1404,1353,3560,958,2179,2275,2354,1719,108.70602559196064,2678.363119519084
477,DSC00869_CLAHE_RGB.JPG,4,1,1404,2217,3560,2678,2179,2476,2354,1276,865.5506917564101,1392.8416995480857
478,DSC00869_CLAHE_RGB.JPG,4,2,1404,1344,3560,696,2179,2297,2354,1406,132.3782459469833,3016.819517306264
479,DSC00869_CLAHE_RGB.JPG,4,3,1404,1072,3560,4675,2179,503,2354,1753,1708.5666507338835,1266.6593859439877
480,DSC00870_CLAHE_RGB.JPG,0,1,1355,500,958,2678,2278,2093,1719,1276,874.7856880402194,1776.1331594224573
481,DSC00870_CLAHE_RGB.JPG,0,2,1355,1339,958,696,2278,2297,1719,1406,24.839484696748443,408.1825571971443
482,DSC00870_CLAHE_RGB.JPG,0,3,1355,1692,958,4675,2278,2723,1719,1753,558.2060551445138,3717.155498496128
483,DSC00870_CLAHE_RGB.JPG,0,4,1355,590,958,3560,2278,1750,1719,2354,929.5208443063555,2678.363119519084
484,DSC00870_CLAHE_RGB.JPG,1,0,500,1355,2678,958,2093,2278,1276,1719,874.7856880402194,1776.1331594224573
485,DSC00870_CLAHE_RGB.JPG,1,2,500,1339,2678,696,2093,2297,1276,1406,863.444844793227,1986.2587948200505
486,DSC00870_CLAHE_RGB.JPG,1,3,500,1692,2678,4675,2093,2723,1276,1753,1348.244784896274,2053.1775373795613
487,DSC00870_CLAHE_RGB.JPG,1,4,500,590,2678,3560,2093,1750,1276,2354,354.6110545372211,1392.8416995480857
488,DSC00870_CLAHE_RGB.JPG,2,0,1339,1355,696,958,2297,2278,1406,1719,24.839484696748443,408.1825571971443
489,DSC00870_CLAHE_RGB.JPG,2,1,1339,500,696,2678,2297,2093,1406,1276,863.444844793227,1986.2587948200505
490,DSC00870_CLAHE_RGB.JPG,2,3,1339,1692,696,4675,2297,2723,1406,1753,553.2494916400738,3994.1019015543407
491,DSC00870_CLAHE_RGB.JPG,2,4,1339,590,696,3560,2297,1750,1406,2354,927.4750670503224,3016.819517306264
492,DSC00870_CLAHE_RGB.JPG,3,0,1692,1355,4675,958,2723,2278,1753,1719,558.2060551445138,3717.155498496128
493,DSC00870_CLAHE_RGB.JPG,3,1,1692,500,4675,2678,2723,2093,1753,1276,1348.244784896274,2053.1775373795613
494,DSC00870_CLAHE_RGB.JPG,3,2,1692,1339,4675,696,2723,2297,1753,1406,553.2494916400738,3994.1019015543407
495,DSC00870_CLAHE_RGB.JPG,3,4,1692,590,4675,3560,2723,1750,1753,2354,1470.079249564458,1266.6593859439877
496,DSC00870_CLAHE_RGB.JPG,4,0,590,1355,3560,958,1750,2278,2354,1719,929.5208443063555,2678.363119519084
497,DSC00870_CLAHE_RGB.JPG,4,1,590,500,3560,2678,1750,2093,2354,1276,354.6110545372211,1392.8416995480857
498,DSC00870_CLAHE_RGB.JPG,4,2,590,1339,3560,696,1750,2297,2354,1406,927.4750670503224,3016.819517306264
499,DSC00870_CLAHE_RGB.JPG,4,3,590,1692,3560,4675,1750,2723,2354,1753,1470.079249564458,1266.6593859439877
500,DSC00871_CLAHE_RGB.JPG,0,1,3707,3946,958,2678,2352,2173,1719,1276,298.6000669792289,1776.1331594224573
501,DSC00871_CLAHE_RGB.JPG,0,2,3707,1340,958,696,2352,2297,1719,1406,2367.638908279723,408.1825571971443
502,DSC00871_CLAHE_RGB.JPG,0,3,3707,3807,958,4675,2352,2544,1719,1753,216.48094604375694,3717.155498496128
503,DSC00871_CLAHE_RGB.JPG,0,4,3707,3561,958,3560,2352,2353,1719,2354,146.00342461736986,2678.363119519084
504,DSC00871_CLAHE_RGB.JPG,1,0,3946,3707,2678,958,2173,2352,1276,1719,298.6000669792289,1776.1331594224573
505,DSC00871_CLAHE_RGB.JPG,1,2,3946,1340,2678,696,2173,2297,1276,1406,2608.948447171772,1986.2587948200505
506,DSC00871_CLAHE_RGB.JPG,1,3,3946,3807,2678,4675,2173,2544,1276,1753,396.1843005471065,2053.1775373795613
507,DSC00871_CLAHE_RGB.JPG,1,4,3946,3561,2678,3560,2173,2353,1276,2354,425.0,1392.8416995480857
508,DSC00871_CLAHE_RGB.JPG,2,0,1340,3707,696,958,2297,2352,1406,1719,2367.638908279723,408.1825571971443
509,DSC00871_CLAHE_RGB.JPG,2,1,1340,3946,696,2678,2297,2173,1406,1276,2608.948447171772,1986.2587948200505
510,DSC00871_CLAHE_RGB.JPG,2,3,1340,3807,696,4675,2297,2544,1406,1753,2479.334184816561,3994.1019015543407
511,DSC00871_CLAHE_RGB.JPG,2,4,1340,3561,696,3560,2297,2353,1406,2354,2221.70587612312,3016.819517306264
512,DSC00871_CLAHE_RGB.JPG,3,0,3807,3707,4675,958,2544,2352,1753,1719,216.48094604375694,3717.155498496128
513,DSC00871_CLAHE_RGB.JPG,3,1,3807,3946,4675,2678,2544,2173,1753,1276,396.1843005471065,2053.1775373795613
514,DSC00871_CLAHE_RGB.JPG,3,2,3807,1340,4675,696,2544,2297,1753,1406,2479.334184816561,3994.1019015543407
515,DSC00871_CLAHE_RGB.JPG,3,4,3807,3561,4675,3560,2544,2353,1753,2354,311.4434138009664,1266.6593859439877
516,DSC00871_CLAHE_RGB.JPG,4,0,3561,3707,3560,958,2353,2352,2354,1719,146.00342461736986,2678.363119519084
517,DSC00871_CLAHE_RGB.JPG,4,1,3561,3946,3560,2678,2353,2173,2354,1276,425.0,1392.8416995480857
518,DSC00871_CLAHE_RGB.JPG,4,2,3561,1340,3560,696,2353,2297,2354,1406,2221.70587612312,3016.819517306264
519,DSC00871_CLAHE_RGB.JPG,4,3,3561,3807,3560,4675,2353,2544,2354,1753,311.4434138009664,1266.6593859439877
520,DSC00872_CLAHE_RGB.JPG,0,1,959,3500,958,2678,1719,1737,1719,1276,2541.063753627602,1776.1331594224573
521,DSC00872_CLAHE_RGB.JPG,0,2,959,5022,958,696,1719,1862,1719,1406,4065.5157114442445,408.1825571971443
522,DSC00872_CLAHE_RGB.JPG,0,3,959,4676,958,4675,1719,1753,1719,1753,3717.155498496128,3717.155498496128
523,DSC00872_CLAHE_RGB.JPG,0,4,959,3561,958,3560,1719,2353,1719,2354,2678.126210618163,2678.363119519084
524,DSC00872_CLAHE_RGB.JPG,1,0,3500,959,2678,958,1737,1719,1276,1719,2541.063753627602,1776.1331594224573
525,DSC00872_CLAHE_RGB.JPG,1,2,3500,5022,2678,696,1737,1862,1276,1406,1527.1244219119803,1986.2587948200505
526,DSC00872_CLAHE_RGB.JPG,1,3,3500,4676,2678,4675,1737,1753,1276,1753,1176.1088385009273,2053.1775373795613
527,DSC00872_CLAHE_RGB.JPG,1,4,3500,3561,2678,3560,1737,2353,1276,2354,619.0129239361647,1392.8416995480857
528,DSC00872_CLAHE_RGB.JPG,2,0,5022,959,696,958,1862,1719,1406,1719,4065.5157114442445,408.1825571971443
529,DSC00872_CLAHE_RGB.JPG,2,1,5022,3500,696,2678,1862,1737,1406,1276,1527.1244219119803,1986.2587948200505
530,DSC00872_CLAHE_RGB.JPG,2,3,5022,4676,696,4675,1862,1753,1406,1753,362.7630080369276,3994.1019015543407
531,DSC00872_CLAHE_RGB.JPG,2,4,5022,3561,696,3560,1862,2353,1406,2354,1541.2988029580767,3016.819517306264
532,DSC00872_CLAHE_RGB.JPG,3,0,4676,959,4675,958,1753,1719,1753,1719,3717.155498496128,3717.155498496128
533,DSC00872_CLAHE_RGB.JPG,3,1,4676,3500,4675,2678,1753,1737,1753,1276,1176.1088385009273,2053.1775373795613
534,DSC00872_CLAHE_RGB.JPG,3,2,4676,5022,4675,696,1753,1862,1753,1406,362.7630080369276,3994.1019015543407
535,DSC00872_CLAHE_RGB.JPG,3,4,4676,3561,4675,3560,1753,2353,1753,2354,1266.1852155194358,1266.6593859439877
536,DSC00872_CLAHE_RGB.JPG,4,0,3561,959,3560,958,2353,1719,2354,1719,2678.126210618163,2678.363119519084
537,DSC00872_CLAHE_RGB.JPG,4,1,3561,3500,3560,2678,2353,1737,2354,1276,619.0129239361647,1392.8416995480857
538,DSC00872_CLAHE_RGB.JPG,4,2,3561,5022,3560,696,2353,1862,2354,1406,1541.2988029580767,3016.819517306264
539,DSC00872_CLAHE_RGB.JPG,4,3,3561,4676,3560,4675,2353,1753,2354,1753,1266.1852155194358,1266.6593859439877
540,DSC00873_CLAHE_RGB.JPG,0,1,912,2707,958,2678,2199,2071,1719,1276,1799.5580012880941,1776.1331594224573
541,DSC00873_CLAHE_RGB.JPG,0,2,912,4563,958,696,2199,1636,1719,1406,3694.1534889606305,408.1825571971443
542,DSC00873_CLAHE_RGB.JPG,0,3,912,1628,958,4675,2199,2889,1719,1753,994.362107081721,3717.155498496128
543,DSC00873_CLAHE_RGB.JPG,0,4,912,3561,958,3560,2199,2353,1719,2354,2653.472630346882,2678.363119519084
544,DSC00873_CLAHE_RGB.JPG,1,0,2707,912,2678,958,2071,2199,1276,1719,1799.5580012880941,1776.1331594224573
545,DSC00873_CLAHE_RGB.JPG,1,2,2707,4563,2678,696,2071,1636,1276,1406,1906.2950978271963,1986.2587948200505
546,DSC00873_CLAHE_RGB.JPG,1,3,2707,1628,2678,4675,2071,2889,1276,1753,1354.018094413808,2053.1775373795613
547,DSC00873_CLAHE_RGB.JPG,1,4,2707,3561,2678,3560,2071,2353,1276,2354,899.3553246631723,1392.8416995480857
548,DSC00873_CLAHE_RGB.JPG,2,0,4563,912,696,958,1636,2199,1406,1719,3694.1534889606305,408.1825571971443
549,DSC00873_CLAHE_RGB.JPG,2,1,4563,2707,696,2678,1636,2071,1406,1276,1906.2950978271963,1986.2587948200505
550,DSC00873_CLAHE_RGB.JPG,2,3,4563,1628,696,4675,1636,2889,1406,1753,3191.27466696303,3994.1019015543407
551,DSC00873_CLAHE_RGB.JPG,2,4,4563,3561,696,3560,1636,2353,1406,2354,1232.1091672412797,3016.819517306264
552,DSC00873_CLAHE_RGB.JPG,3,0,1628,912,4675,958,2889,2199,1753,1719,994.362107081721,3717.155498496128
553,DSC00873_CLAHE_RGB.JPG,3,1,1628,2707,4675,2678,2889,2071,1753,1276,1354.018094413808,2053.1775373795613
554,DSC00873_CLAHE_RGB.JPG,3,2,1628,4563,4675,696,2889,1636,1753,1406,3191.27466696303,3994.1019015543407
555,DSC00873_CLAHE_RGB.JPG,3,4,1628,3561,4675,3560,2889,2353,1753,2354,2005.9374367113248,1266.6593859439877
556,DSC00873_CLAHE_RGB.JPG,4,0,3561,912,3560,958,2353,2199,2354,1719,2653.472630346882,2678.363119519084
557,DSC00873_CLAHE_RGB.JPG,4,1,3561,2707,3560,2678,2353,2071,2354,1276,899.3553246631723,1392.8416995480857
558,DSC00873_CLAHE_RGB.JPG,4,2,3561,4563,3560,696,2353,1636,2354,1406,1232.1091672412797,3016.819517306264
559,DSC00873_CLAHE_RGB.JPG,4,3,3561,1628,3560,4675,2353,2889,2354,1753,2005.9374367113248,1266.6593859439877
560,DSC00874_CLAHE_RGB.JPG,0,1,924,5314,958,2678,2200,1791,1719,1276,4409.011340425424,1776.1331594224573
561,DSC00874_CLAHE_RGB.JPG,0,2,924,1340,958,696,2200,2297,1719,1406,427.15922090012293,408.1825571971443
562,DSC00874_CLAHE_RGB.JPG,0,3,924,2161,958,4675,2200,2206,1719,1753,1237.0145512482866,3717.155498496128
563,DSC00874_CLAHE_RGB.JPG,0,4,924,2611,958,3560,2200,2382,1719,2354,1696.7890263671557,2678.363119519084
564,DSC00874_CLAHE_RGB.JPG,1,0,5314,924,2678,958,1791,2200,1276,1719,4409.011340425424,1776.1331594224573
565,DSC00874_CLAHE_RGB.JPG,1,2,5314,1340,2678,696,1791,2297,1276,1406,4006.084372551332,1986.2587948200505
566,DSC00874_CLAHE_RGB.JPG,1,3,5314,2161,2678,4675,1791,2206,1276,1753,3180.194019238449,2053.1775373795613
567,DSC00874_CLAHE_RGB.JPG,1,4,5314,2611,2678,3560,1791,2382,1276,2354,2766.8556160378157,1392.8416995480857
568,DSC00874_CLAHE_RGB.JPG,2,0,1340,924,696,958,2297,2200,1406,1719,427.15922090012293,408.1825571971443
569,DSC00874_CLAHE_RGB.JPG,2,1,1340,5314,696,2678,2297,1791,1406,1276,4006.084372551332,1986.2587948200505
570,DSC00874_CLAHE_RGB.JPG,2,3,1340,2161,696,4675,2297,2206,1406,1753,826.0278445669976,3994.1019015543407
571,DSC00874_CLAHE_RGB.JPG,2,4,1340,2611,696,3560,2297,2382,1406,2354,1273.839079318891,3016.819517306264
572,DSC00874_CLAHE_RGB.JPG,3,0,2161,924,4675,958,2206,2200,1753,1719,1237.0145512482866,3717.155498496128
573,DSC00874_CLAHE_RGB.JPG,3,1,2161,5314,4675,2678,2206,1791,1753,1276,3180.194019238449,2053.1775373795613
574,DSC00874_CLAHE_RGB.JPG,3,2,2161,1340,4675,696,2206,2297,1753,1406,826.0278445669976,3994.1019015543407
575,DSC00874_CLAHE_RGB.JPG,3,4,2161,2611,4675,3560,2206,2382,1753,2354,483.1935430032152,1266.6593859439877
576,DSC00874_CLAHE_RGB.JPG,4,0,2611,924,3560,958,2382,2200,2354,1719,1696.7890263671557,2678.363119519084
577,DSC00874_CLAHE_RGB.JPG,4,1,2611,5314,3560,2678,2382,1791,2354,1276,2766.8556160378157,1392.8416995480857
578,DSC00874_CLAHE_RGB.JPG,4,2,2611,1340,3560,696,2382,2297,2354,1406,1273.839079318891,3016.819517306264
579,DSC00874_CLAHE_RGB.JPG,4,3,2611,2161,3560,4675,2382,2206,2354,1753,483.1935430032152,1266.6593859439877
580,DSC00875_CLAHE_RGB.JPG,0,1,958,3502,958,2678,1719,1737,1719,1276,2544.0636784483204,1776.1331594224573
581,DSC00875_CLAHE_RGB.JPG,0,2,958,696,958,696,1719,1406,1719,1406,408.1825571971443,408.1825571971443
582,DSC00875_CLAHE_RGB.JPG,0,3,958,4676,958,4675,1719,1752,1719,1753,3718.1464468199742,3717.155498496128
583,DSC00875_CLAHE_RGB.JPG,0,4,958,3561,958,3560,1719,2353,1719,2354,2679.0977959007023,2678.363119519084
584,DSC00875_CLAHE_RGB.JPG,1,0,3502,958,2678,958,1737,1719,1276,1719,2544.0636784483204,1776.1331594224573
585,DSC00875_CLAHE_RGB.JPG,1,2,3502,696,2678,696,1737,1406,1276,1406,2825.4551845676124,1986.2587948200505
586,DSC00875_CLAHE_RGB.JPG,1,3,3502,4676,2678,4675,1737,1752,1276,1753,1174.0958223245666,2053.1775373795613
587,DSC00875_CLAHE_RGB.JPG,1,4,3502,3561,2678,3560,1737,2353,1276,2354,618.8190365526904,1392.8416995480857
588,DSC00875_CLAHE_RGB.JPG,2,0,696,958,696,958,1406,1719,1406,1719,408.1825571971443,408.1825571971443
589,DSC00875_CLAHE_RGB.JPG,2,1,696,3502,696,2678,1406,1737,1406,1276,2825.4551845676124,1986.2587948200505
590,DSC00875_CLAHE_RGB.JPG,2,3,696,4676,696,4675,1406,1752,1406,1753,3995.0113892203112,3994.1019015543407
591,DSC00875_CLAHE_RGB.JPG,2,4,696,3561,696,3560,1406,2353,1406,2354,3017.4548878152264,3016.819517306264
592,DSC00875_CLAHE_RGB.JPG,3,0,4676,958,4675,958,1752,1719,1753,1719,3718.1464468199742,3717.155498496128
593,DSC00875_CLAHE_RGB.JPG,3,1,4676,3502,4675,2678,1752,1737,1753,1276,1174.0958223245666,2053.1775373795613
594,DSC00875_CLAHE_RGB.JPG,3,2,4676,696,4675,696,1752,1406,1753,1406,3995.0113892203112,3994.1019015543407
595,DSC00875_CLAHE_RGB.JPG,3,4,4676,3561,4675,3560,1752,2353,1753,2354,1266.6593859439877,1266.6593859439877
596,DSC00875_CLAHE_RGB.JPG,4,0,3561,958,3560,958,2353,1719,2354,1719,2679.0977959007023,2678.363119519084
597,DSC00875_CLAHE_RGB.JPG,4,1,3561,3502,3560,2678,2353,1737,2354,1276,618.8190365526904,1392.8416995480857
598,DSC00875_CLAHE_RGB.JPG,4,2,3561,696,3560,696,2353,1406,2354,1406,3017.4548878152264,3016.819517306264
599,DSC00875_CLAHE_RGB.JPG,4,3,3561,4676,3560,4675,2353,1752,2354,1753,1266.6593859439877,1266.6593859439877
600,DSC00876_CLAHE_RGB.JPG,0,1,958,3367,958,2678,1719,1808,1719,1276,2410.6434825581323,1776.1331594224573
601,DSC00876_CLAHE_RGB.JPG,0,2,958,696,958,696,1719,1406,1719,1406,408.1825571971443,408.1825571971443
602,DSC00876_CLAHE_RGB.JPG,0,3,958,906,958,4675,1719,1857,1719,1753,147.4720312466062,3717.155498496128
603,DSC00876_CLAHE_RGB.JPG,0,4,958,3561,958,3560,1719,2353,1719,2354,2679.0977959007023,2678.363119519084
604,DSC00876_CLAHE_RGB.JPG,1,0,3367,958,2678,958,1808,1719,1276,1719,2410.6434825581323,1776.1331594224573
605,DSC00876_CLAHE_RGB.JPG,1,2,3367,696,2678,696,1808,1406,1276,1406,2701.082190530307,1986.2587948200505
606,DSC00876_CLAHE_RGB.JPG,1,3,3367,906,2678,4675,1808,1857,1276,1753,2461.487761497099,2053.1775373795613
607,DSC00876_CLAHE_RGB.JPG,1,4,3367,3561,2678,3560,1808,2353,1276,2354,578.4989196186973,1392.8416995480857
608,DSC00876_CLAHE_RGB.JPG,2,0,696,958,696,958,1406,1719,1406,1719,408.1825571971443,408.1825571971443
609,DSC00876_CLAHE_RGB.JPG,2,1,696,3367,696,2678,1406,1808,1406,1276,2701.082190530307,1986.2587948200505
610,DSC00876_CLAHE_RGB.JPG,2,3,696,906,696,4675,1406,1857,1406,1753,497.49472359011,3994.1019015543407
611,DSC00876_CLAHE_RGB.JPG,2,4,696,3561,696,3560,1406,2353,1406,2354,3017.4548878152264,3016.819517306264
612,DSC00876_CLAHE_RGB.JPG,3,0,906,958,4675,958,1857,1719,1753,1719,147.4720312466062,3717.155498496128
613,DSC00876_CLAHE_RGB.JPG,3,1,906,3367,4675,2678,1857,1808,1753,1276,2461.487761497099,2053.1775373795613
614,DSC00876_CLAHE_RGB.JPG,3,2,906,696,4675,696,1857,1406,1753,1406,497.49472359011,3994.1019015543407
615,DSC00876_CLAHE_RGB.JPG,3,4,906,3561,4675,3560,1857,2353,1753,2354,2700.933357193398,1266.6593859439877
616,DSC00876_CLAHE_RGB.JPG,4,0,3561,958,3560,958,2353,1719,2354,1719,2679.0977959007023,2678.363119519084
617,DSC00876_CLAHE_RGB.JPG,4,1,3561,3367,3560,2678,2353,1808,2354,1276,578.4989196186973,1392.8416995480857
618,DSC00876_CLAHE_RGB.JPG,4,2,3561,696,3560,696,2353,1406,2354,1406,3017.4548878152264,3016.819517306264
619,DSC00876_CLAHE_RGB.JPG,4,3,3561,906,3560,4675,2353,1857,2354,1753,2700.933357193398,1266.6593859439877
620,DSC00877_CLAHE_RGB.JPG,0,1,913,2179,958,2678,2198,2470,1719,1276,1294.8899567144692,1776.1331594224573
621,DSC00877_CLAHE_RGB.JPG,0,2,913,1343,958,696,2198,2297,1719,1406,441.2493626057719,408.1825571971443
622,DSC00877_CLAHE_RGB.JPG,0,3,913,2771,958,4675,2198,2520,1719,1753,1885.695627613322,3717.155498496128
623,DSC00877_CLAHE_RGB.JPG,0,4,913,3562,958,3560,2198,2354,1719,2354,2653.5894558126356,2678.363119519084
624,DSC00877_CLAHE_RGB.JPG,1,0,2179,913,2678,958,2470,2198,1276,1719,1294.8899567144692,1776.1331594224573
625,DSC00877_CLAHE_RGB.JPG,1,2,2179,1343,2678,696,2470,2297,1276,1406,853.7124808739767,1986.2587948200505
626,DSC00877_CLAHE_RGB.JPG,1,3,2179,2771,2678,4675,2470,2520,1276,1753,594.1077343378051,2053.1775373795613
627,DSC00877_CLAHE_RGB.JPG,1,4,2179,3562,2678,3560,2470,2354,1276,2354,1387.8562605687953,1392.8416995480857
628,DSC00877_CLAHE_RGB.JPG,2,0,1343,913,696,958,2297,2198,1406,1719,441.2493626057719,408.1825571971443
